                 U calloc
00000000006fbcb0 T vsRngChiSquare_64
00000000006f8340 T vsrngexponential_
00000000006f8140 T vsRngExponential
00000000006f82a0 T VSRNGEXPONENTIAL_
00000000006f81f0 T vsRngExponential_64
00000000006fb890 T vsrnggamma_
00000000006fb640 T vsRngGamma
00000000006fb7e0 T VSRNGGAMMA_
00000000006fb710 T vsRngGamma_64
00000000006f85e0 T vsrnggaussian_
00000000006f83e0 T vsRngGaussian
00000000006f8540 T VSRNGGAUSSIAN_
00000000006f8490 T vsRngGaussian_64
00000000006f8b20 T vsrnggaussianmv_
00000000006f8920 T vsRngGaussianMV
00000000006f8a80 T VSRNGGAUSSIANMV_
00000000006f89d0 T vsRngGaussianMV_64
00000000006f9060 T vsrnggumbel_
00000000006f8e60 T vsRngGumbel
00000000006f8fc0 T VSRNGGUMBEL_
00000000006f8f10 T vsRngGumbel_64
00000000006f95a0 T vsrnglaplace_
00000000006f93a0 T vsRngLaplace
00000000006f9500 T VSRNGLAPLACE_
00000000006f9450 T vsRngLaplace_64
00000000006f9b60 T vsrnglognormal_
00000000006f98e0 T vsRngLognormal
00000000006f9aa0 T VSRNGLOGNORMAL_
00000000006f99c0 T vsRngLognormal_64
00000000006fa400 T vsrngrayleigh_
00000000006fa200 T vsRngRayleigh
00000000006fa360 T VSRNGRAYLEIGH_
00000000006fa2b0 T vsRngRayleigh_64
00000000006fa940 T vsrnguniform_
00000000006fa740 T vsRngUniform
00000000006fa8a0 T VSRNGUNIFORM_
00000000006fa7f0 T vsRngUniform_64
00000000006fac30 T vsrngweibull_
00000000006fa9e0 T vsRngWeibull
00000000006fab80 T VSRNGWEIBULL_
00000000006faab0 T vsRngWeibull_64
000000000061bc00 T vsround_
000000000061b780 T vsRound
000000000061b9c0 T VSROUND_
000000000061bd20 T vsround_64_
000000000061b8a0 T vsRound_64
000000000061bae0 T VSROUND_64_
0000000000689d20 T vsroundi_
0000000000689820 T vsRoundI
0000000000689aa0 T VSROUNDI_
0000000000689e60 T vsroundi_64_
0000000000689960 T vsRoundI_64
0000000000689be0 T VSROUNDI_64_
                 U vsscanf
0000000000620d00 T vssin_
0000000000620880 T vsSin
0000000000620ac0 T VSSIN_
0000000000620e20 T vssin_64_
00000000006209a0 T vsSin_64
0000000000620be0 T VSSIN_64_
0000000000677c60 T vssincos_
00000000006777a0 T vsSinCos
0000000000677a00 T VSSINCOS_
0000000000677d90 T vssincos_64_
00000000006778d0 T vsSinCos_64
0000000000677b30 T VSSINCOS_64_
00000000006f3380 T vssincosi_
00000000006f2da0 T vsSinCosI
00000000006f3080 T VSSINCOSI_
00000000006f3500 T vssincosi_64_
00000000006f2f10 T vsSinCosI_64
00000000006f3200 T VSSINCOSI_64_
0000000000678aa0 T vssincospi_
00000000006785e0 T vsSinCospi
0000000000678840 T VSSINCOSPI_
0000000000678bd0 T vssincospi_64_
0000000000678710 T vsSinCospi_64
0000000000678970 T VSSINCOSPI_64_
00000000006f4540 T vssincospii_
00000000006f3f60 T vsSinCospiI
00000000006f4240 T VSSINCOSPII_
00000000006f46c0 T vssincospii_64_
00000000006f40d0 T vsSinCospiI_64
00000000006f43c0 T VSSINCOSPII_64_
000000000062f280 T vssind_
000000000062ee00 T vsSind
000000000062f040 T VSSIND_
000000000062f3a0 T vssind_64_
000000000062ef20 T vsSind_64
000000000062f160 T VSSIND_64_
000000000069f620 T vssindi_
000000000069f120 T vsSindI
000000000069f3a0 T VSSINDI_
000000000069f760 T vssindi_64_
000000000069f260 T vsSindI_64
000000000069f4e0 T VSSINDI_64_
00000000006249c0 T vssinh_
0000000000624540 T vsSinh
0000000000624780 T VSSINH_
0000000000624ae0 T vssinh_64_
0000000000624660 T vsSinh_64
00000000006248a0 T VSSINH_64_
0000000000693aa0 T vssinhi_
00000000006935a0 T vsSinhI
0000000000693820 T VSSINHI_
0000000000693be0 T vssinhi_64_
00000000006936e0 T vsSinhI_64
0000000000693960 T VSSINHI_64_
000000000068f720 T vssini_
000000000068f220 T vsSinI
000000000068f4a0 T VSSINI_
000000000068f860 T vssini_64_
000000000068f360 T vsSinI_64
000000000068f5e0 T VSSINI_64_
000000000062b5c0 T vssinpi_
000000000062b140 T vsSinpi
000000000062b380 T VSSINPI_
000000000062b6e0 T vssinpi_64_
000000000062b260 T vsSinpi_64
000000000062b4a0 T VSSINPI_64_
000000000069b2a0 T vssinpii_
000000000069ada0 T vsSinpiI
000000000069b020 T VSSINPII_
000000000069b3e0 T vssinpii_64_
000000000069aee0 T vsSinpiI_64
000000000069b160 T VSSINPII_64_
0000000000626b80 T vssqr_
0000000000626700 T vsSqr
0000000000626940 T VSSQR_
0000000000626ca0 T vssqr_64_
0000000000626820 T vsSqr_64
0000000000626a60 T VSSQR_64_
0000000000696020 T vssqri_
0000000000695b20 T vsSqrI
0000000000695da0 T VSSQRI_
0000000000696160 T vssqri_64_
0000000000695c60 T vsSqrI_64
0000000000695ee0 T VSSQRI_64_
000000000061d700 T vssqrt_
000000000061d280 T vsSqrt
000000000061d4c0 T VSSQRT_
000000000061d820 T vssqrt_64_
000000000061d3a0 T vsSqrt_64
000000000061d5e0 T VSSQRT_64_
000000000068bb20 T vssqrti_
000000000068b620 T vsSqrtI
000000000068b8a0 T VSSQRTI_
000000000068bc60 T vssqrti_64_
000000000068b760 T vsSqrtI_64
000000000068b9e0 T VSSQRTI_64_
0000000000662d60 T vssub_
00000000006628a0 T vsSub
0000000000662b00 T VSSUB_
0000000000662e90 T vssub_64_
00000000006629d0 T vsSub_64
0000000000662c30 T VSSUB_64_
00000000006d9460 T vssubi_
00000000006d8e80 T vsSubI
00000000006d9160 T VSSUBI_
00000000006d95e0 T vssubi_64_
00000000006d8ff0 T vsSubI_64
00000000006d92e0 T VSSUBI_64_
00000000006213c0 T vstan_
0000000000620f40 T vsTan
0000000000621180 T VSTAN_
00000000006214e0 T vstan_64_
0000000000621060 T vsTan_64
00000000006212a0 T VSTAN_64_
0000000000630000 T vstand_
000000000062fb80 T vsTand
000000000062fdc0 T VSTAND_
0000000000630120 T vstand_64_
000000000062fca0 T vsTand_64
000000000062fee0 T VSTAND_64_
00000000006a0520 T vstandi_
00000000006a0020 T vsTandI
00000000006a02a0 T VSTANDI_
00000000006a0660 T vstandi_64_
00000000006a0160 T vsTandI_64
00000000006a03e0 T VSTANDI_64_
0000000000625080 T vstanh_
0000000000624c00 T vsTanh
0000000000624e40 T VSTANH_
00000000006251a0 T vstanh_64_
0000000000624d20 T vsTanh_64
0000000000624f60 T VSTANH_64_
0000000000694220 T vstanhi_
0000000000693d20 T vsTanhI
0000000000693fa0 T VSTANHI_
0000000000694360 T vstanhi_64_
0000000000693e60 T vsTanhI_64
00000000006940e0 T VSTANHI_64_
000000000068fea0 T vstani_
000000000068f9a0 T vsTanI
000000000068fc20 T VSTANI_
000000000068ffe0 T vstani_64_
000000000068fae0 T vsTanI_64
000000000068fd60 T VSTANI_64_
000000000062c340 T vstanpi_
000000000062bec0 T vsTanpi
000000000062c100 T VSTANPI_
000000000062c460 T vstanpi_64_
000000000062bfe0 T vsTanpi_64
000000000062c220 T VSTANPI_64_
000000000069c1a0 T vstanpii_
000000000069bca0 T vsTanpiI
000000000069bf20 T VSTANPII_
000000000069c2e0 T vstanpii_64_
000000000069bde0 T vsTanpiI_64
000000000069c060 T VSTANPII_64_
000000000062a840 T vstgamma_
000000000062a3c0 T vsTGamma
000000000062a600 T VSTGAMMA_
000000000062a960 T vstgamma_64_
000000000062a4e0 T vsTGamma_64
000000000062a720 T VSTGAMMA_64_
000000000069a3a0 T vstgammai_
0000000000699ea0 T vsTGammaI
000000000069a120 T VSTGAMMAI_
000000000069a4e0 T vstgammai_64_
0000000000699fe0 T vsTGammaI_64
000000000069a260 T VSTGAMMAI_64_
000000000061c2c0 T vstrunc_
000000000061be40 T vsTrunc
000000000061c080 T VSTRUNC_
000000000061c3e0 T vstrunc_64_
000000000061bf60 T vsTrunc_64
000000000061c1a0 T VSTRUNC_64_
000000000068a4a0 T vstrunci_
0000000000689fa0 T vsTruncI
000000000068a220 T VSTRUNCI_
000000000068a5e0 T vstrunci_64_
000000000068a0e0 T vsTruncI_64
000000000068a360 T VSTRUNCI_64_
0000000000680fe0 T vsunpacki_
0000000000680b20 T vsUnpackI
0000000000680d80 T VSUNPACKI_
0000000000681110 T vsunpacki_64_
0000000000680c50 T vsUnpackI_64
0000000000680eb0 T VSUNPACKI_64_
0000000000682c60 T vsunpackm_
00000000006827a0 T vsUnpackM
0000000000682a00 T VSUNPACKM_
0000000000682d90 T vsunpackm_64_
00000000006828d0 T vsUnpackM_64
0000000000682b30 T VSUNPACKM_64_
00000000006848e0 T vsunpackv_
0000000000684420 T vsUnpackV
0000000000684680 T VSUNPACKV_
0000000000684a10 T vsunpackv_64_
0000000000684550 T vsUnpackV_64
00000000006847b0 T VSUNPACKV_64_
0000000000632f40 T vsy0_
0000000000632ac0 T vsY0
0000000000632d00 T VSY0_
0000000000633060 T vsy0_64_
0000000000632be0 T vsY0_64
0000000000632e20 T VSY0_64_
00000000006a39a0 T vsy0i_
00000000006a34a0 T vsY0I
00000000006a3720 T VSY0I_
00000000006a3ae0 T vsy0i_64_
00000000006a35e0 T vsY0I_64
00000000006a3860 T VSY0I_64_
0000000000633600 T vsy1_
0000000000633180 T vsY1
00000000006333c0 T VSY1_
0000000000633720 T vsy1_64_
00000000006332a0 T vsY1_64
00000000006334e0 T VSY1_64_
00000000006a4120 T vsy1i_
00000000006a3c20 T vsY1I
00000000006a3ea0 T VSY1I_
00000000006a4260 T vsy1i_64_
00000000006a3d60 T vsY1I_64
00000000006a3fe0 T VSY1I_64_
000000000064e6c0 T vsyn_
000000000064e1e0 T vsYn
000000000064e480 T VSYN_
000000000064e7e0 T vsyn_64_
000000000064e330 T vsYn_64
000000000064e5a0 T VSYN_64_
00000000006c22a0 T vsyni_
00000000006c1d00 T vsYnI
00000000006c1fe0 T VSYNI_
00000000006c2400 T vsyni_64_
00000000006c1e70 T vsYnI_64
00000000006c2140 T VSYNI_64_
000000000065fc00 T vzabs_
000000000065f780 T vzAbs
000000000065f9c0 T VZABS_
000000000065fd20 T vzabs_64_
000000000065f8a0 T vzAbs_64
000000000065fae0 T VZABS_64_
00000000006d5820 T vzabsi_
00000000006d5320 T vzAbsI
00000000006d55a0 T VZABSI_
00000000006d5960 T vzabsi_64_
00000000006d5460 T vzAbsI_64
00000000006d56e0 T VZABSI_64_
00000000006596c0 T vzacos_
0000000000659240 T vzAcos
0000000000659480 T VZACOS_
00000000006597e0 T vzacos_64_
0000000000659360 T vzAcos_64
00000000006595a0 T VZACOS_64_
000000000065ab00 T vzacosh_
000000000065a680 T vzAcosh
000000000065a8c0 T VZACOSH_
000000000065ac20 T vzacosh_64_
000000000065a7a0 T vzAcosh_64
000000000065a9e0 T VZACOSH_64_
00000000006cfe20 T vzacoshi_
00000000006cf920 T vzAcoshI
00000000006cfba0 T VZACOSHI_
00000000006cff60 T vzacoshi_64_
00000000006cfa60 T vzAcoshI_64
00000000006cfce0 T VZACOSHI_64_
00000000006ce7a0 T vzacosi_
00000000006ce2a0 T vzAcosI
00000000006ce520 T VZACOSI_
00000000006ce8e0 T vzacosi_64_
00000000006ce3e0 T vzAcosI_64
00000000006ce660 T VZACOSI_64_
0000000000674340 T vzadd_
0000000000673e80 T vzAdd
00000000006740e0 T VZADD_
0000000000674470 T vzadd_64_
0000000000673fb0 T vzAdd_64
0000000000674210 T VZADD_64_
00000000006eee80 T vzaddi_
00000000006ee8a0 T vzAddI
00000000006eeb80 T VZADDI_
00000000006ef000 T vzaddi_64_
00000000006eea10 T vzAddI_64
00000000006eed00 T VZADDI_64_
00000000006602c0 T vzarg_
000000000065fe40 T vzArg
0000000000660080 T VZARG_
00000000006603e0 T vzarg_64_
000000000065ff60 T vzArg_64
00000000006601a0 T VZARG_64_
00000000006d5fa0 T vzargi_
00000000006d5aa0 T vzArgI
00000000006d5d20 T VZARGI_
00000000006d60e0 T vzargi_64_
00000000006d5be0 T vzArgI_64
00000000006d5e60 T VZARGI_64_
0000000000659d80 T vzasin_
0000000000659900 T vzAsin
0000000000659b40 T VZASIN_
0000000000659ea0 T vzasin_64_
0000000000659a20 T vzAsin_64
0000000000659c60 T VZASIN_64_
000000000065b1c0 T vzasinh_
000000000065ad40 T vzAsinh
000000000065af80 T VZASINH_
000000000065b2e0 T vzasinh_64_
000000000065ae60 T vzAsinh_64
000000000065b0a0 T VZASINH_64_
00000000006d05a0 T vzasinhi_
00000000006d00a0 T vzAsinhI
00000000006d0320 T VZASINHI_
00000000006d06e0 T vzasinhi_64_
00000000006d01e0 T vzAsinhI_64
00000000006d0460 T VZASINHI_64_
00000000006cef20 T vzasini_
00000000006cea20 T vzAsinI
00000000006ceca0 T VZASINI_
00000000006cf060 T vzasini_64_
00000000006ceb60 T vzAsinI_64
00000000006cede0 T VZASINI_64_
000000000065a440 T vzatan_
0000000000659fc0 T vzAtan
000000000065a200 T VZATAN_
000000000065a560 T vzatan_64_
000000000065a0e0 T vzAtan_64
000000000065a320 T VZATAN_64_
000000000065b880 T vzatanh_
000000000065b400 T vzAtanh
000000000065b640 T VZATANH_
000000000065b9a0 T vzatanh_64_
000000000065b520 T vzAtanh_64
000000000065b760 T VZATANH_64_
00000000006d0d20 T vzatanhi_
00000000006d0820 T vzAtanhI
00000000006d0aa0 T VZATANHI_
00000000006d0e60 T vzatanhi_64_
00000000006d0960 T vzAtanhI_64
00000000006d0be0 T VZATANHI_64_
00000000006cf6a0 T vzatani_
00000000006cf1a0 T vzAtanI
00000000006cf420 T VZATANI_
00000000006cf7e0 T vzatani_64_
00000000006cf2e0 T vzAtanI_64
00000000006cf560 T VZATANI_64_
000000000065e7c0 T vzcis_
000000000065e340 T vzCIS
000000000065e580 T VZCIS_
000000000065e8e0 T vzcis_64_
000000000065e460 T vzCIS_64
000000000065e6a0 T VZCIS_64_
00000000006d41a0 T vzcisi_
00000000006d3ca0 T vzCISI
00000000006d3f20 T VZCISI_
00000000006d42e0 T vzcisi_64_
00000000006d3de0 T vzCISI_64
00000000006d4060 T VZCISI_64_
000000000065da40 T vzconj_
000000000065d5c0 T vzConj
000000000065d800 T VZCONJ_
000000000065db60 T vzconj_64_
000000000065d6e0 T vzConj_64
000000000065d920 T VZCONJ_64_
00000000006d32a0 T vzconji_
00000000006d2da0 T vzConjI
00000000006d3020 T VZCONJI_
00000000006d33e0 T vzconji_64_
00000000006d2ee0 T vzConjI_64
00000000006d3160 T VZCONJI_64_
0000000000656e40 T vzcos_
00000000006569c0 T vzCos
0000000000656c00 T VZCOS_
0000000000656f60 T vzcos_64_
0000000000656ae0 T vzCos_64
0000000000656d20 T VZCOS_64_
0000000000658280 T vzcosh_
0000000000657e00 T vzCosh
0000000000658040 T VZCOSH_
00000000006583a0 T vzcosh_64_
0000000000657f20 T vzCosh_64
0000000000658160 T VZCOSH_64_
00000000006cd120 T vzcoshi_
00000000006ccc20 T vzCoshI
00000000006ccea0 T VZCOSHI_
00000000006cd260 T vzcoshi_64_
00000000006ccd60 T vzCoshI_64
00000000006ccfe0 T VZCOSHI_64_
00000000006cbaa0 T vzcosi_
00000000006cb5a0 T vzCosI
00000000006cb820 T VZCOSI_
00000000006cbbe0 T vzcosi_64_
00000000006cb6e0 T vzCosI_64
00000000006cb960 T VZCOSI_64_
0000000000673500 T vzdiv_
0000000000673040 T vzDiv
00000000006732a0 T VZDIV_
0000000000673630 T vzdiv_64_
0000000000673170 T vzDiv_64
00000000006733d0 T VZDIV_64_
00000000006edcc0 T vzdivi_
00000000006ed6e0 T vzDivI
00000000006ed9c0 T VZDIVI_
00000000006ede40 T vzdivi_64_
00000000006ed850 T vzDivI_64
00000000006edb40 T VZDIVI_64_
000000000065bf40 T vzexp_
000000000065bac0 T vzExp
000000000065bd00 T VZEXP_
000000000065c060 T vzexp_64_
000000000065bbe0 T vzExp_64
000000000065be20 T VZEXP_64_
00000000006d14a0 T vzexpi_
00000000006d0fa0 T vzExpI
00000000006d1220 T VZEXPI_
00000000006d15e0 T vzexpi_64_
00000000006d10e0 T vzExpI_64
00000000006d1360 T VZEXPI_64_
000000000065c600 T vzln_
000000000065c180 T vzLn
000000000065c3c0 T VZLN_
000000000065c720 T vzln_64_
000000000065c2a0 T vzLn_64
000000000065c4e0 T VZLN_64_
00000000006d1c20 T vzlni_
00000000006d1720 T vzLnI
00000000006d19a0 T VZLNI_
00000000006d1d60 T vzlni_64_
00000000006d1860 T vzLnI_64
00000000006d1ae0 T VZLNI_64_
000000000065ccc0 T vzlog10_
000000000065c840 T vzLog10
000000000065ca80 T VZLOG10_
000000000065cde0 T vzlog10_64_
000000000065c960 T vzLog10_64
000000000065cba0 T VZLOG10_64_
00000000006d23a0 T vzlog10i_
00000000006d1ea0 T vzLog10I
00000000006d2120 T VZLOG10I_
00000000006d24e0 T vzlog10i_64_
00000000006d1fe0 T vzLog10I_64
00000000006d2260 T VZLOG10I_64_
0000000000675180 T vzmul_
0000000000674cc0 T vzMul
0000000000674f20 T VZMUL_
00000000006752b0 T vzmul_64_
0000000000674df0 T vzMul_64
0000000000675050 T VZMUL_64_
00000000006758a0 T vzmulbyconj_
00000000006753e0 T vzMulByConj
0000000000675640 T VZMULBYCONJ_
00000000006759d0 T vzmulbyconj_64_
0000000000675510 T vzMulByConj_64
0000000000675770 T VZMULBYCONJ_64_
00000000006f0920 T vzmulbyconji_
00000000006f0340 T vzMulByConjI
00000000006f0620 T VZMULBYCONJI_
00000000006f0aa0 T vzmulbyconji_64_
00000000006f04b0 T vzMulByConjI_64
00000000006f07a0 T VZMULBYCONJI_64_
00000000006f0040 T vzmuli_
00000000006efa60 T vzMulI
00000000006efd40 T VZMULI_
00000000006f01c0 T vzmuli_64_
00000000006efbd0 T vzMulI_64
00000000006efec0 T VZMULI_64_
000000000067cfc0 T vzpacki_
000000000067cb00 T vzPackI
000000000067cd60 T VZPACKI_
000000000067d0f0 T vzpacki_64_
000000000067cc30 T vzPackI_64
000000000067ce90 T VZPACKI_64_
000000000067ec40 T vzpackm_
000000000067e780 T vzPackM
000000000067e9e0 T VZPACKM_
000000000067ed70 T vzpackm_64_
000000000067e8b0 T vzPackM_64
000000000067eb10 T VZPACKM_64_
00000000006808c0 T vzpackv_
0000000000680400 T vzPackV
0000000000680660 T VZPACKV_
00000000006809f0 T vzpackv_64_
0000000000680530 T vzPackV_64
0000000000680790 T VZPACKV_64_
0000000000673c20 T vzpow_
0000000000673760 T vzPow
00000000006739c0 T VZPOW_
0000000000673d50 T vzpow_64_
0000000000673890 T vzPow_64
0000000000673af0 T VZPOW_64_
00000000006ee5a0 T vzpowi_
00000000006edfc0 T vzPowI
00000000006ee2a0 T VZPOWI_
00000000006ee720 T vzpowi_64_
00000000006ee130 T vzPowI_64
00000000006ee420 T VZPOWI_64_
0000000000676700 T vzpowx_
00000000006761e0 T vzPowx
0000000000676480 T VZPOWX_
0000000000676840 T vzpowx_64_
0000000000676330 T vzPowx_64
00000000006765c0 T VZPOWX_64_
00000000006f1a20 T vzpowxi_
00000000006f1460 T vzPowxI
00000000006f1760 T VZPOWXI_
00000000006f1b80 T vzpowxi_64_
00000000006f15e0 T vzPowxI_64
00000000006f18c0 T VZPOWXI_64_
0000000000657500 T vzsin_
0000000000657080 T vzSin
00000000006572c0 T VZSIN_
0000000000657620 T vzsin_64_
00000000006571a0 T vzSin_64
00000000006573e0 T VZSIN_64_
0000000000658940 T vzsinh_
00000000006584c0 T vzSinh
0000000000658700 T VZSINH_
0000000000658a60 T vzsinh_64_
00000000006585e0 T vzSinh_64
0000000000658820 T VZSINH_64_
00000000006cd8a0 T vzsinhi_
00000000006cd3a0 T vzSinhI
00000000006cd620 T VZSINHI_
00000000006cd9e0 T vzsinhi_64_
00000000006cd4e0 T vzSinhI_64
00000000006cd760 T VZSINHI_64_
00000000006cc220 T vzsini_
00000000006cbd20 T vzSinI
00000000006cbfa0 T VZSINI_
00000000006cc360 T vzsini_64_
00000000006cbe60 T vzSinI_64
00000000006cc0e0 T VZSINI_64_
000000000065d380 T vzsqrt_
000000000065cf00 T vzSqrt
000000000065d140 T VZSQRT_
000000000065d4a0 T vzsqrt_64_
000000000065d020 T vzSqrt_64
000000000065d260 T VZSQRT_64_
00000000006d2b20 T vzsqrti_
00000000006d2620 T vzSqrtI
00000000006d28a0 T VZSQRTI_
00000000006d2c60 T vzsqrti_64_
00000000006d2760 T vzSqrtI_64
00000000006d29e0 T VZSQRTI_64_
0000000000674a60 T vzsub_
00000000006745a0 T vzSub
0000000000674800 T VZSUB_
0000000000674b90 T vzsub_64_
00000000006746d0 T vzSub_64
0000000000674930 T VZSUB_64_
00000000006ef760 T vzsubi_
00000000006ef180 T vzSubI
00000000006ef460 T VZSUBI_
00000000006ef8e0 T vzsubi_64_
00000000006ef2f0 T vzSubI_64
00000000006ef5e0 T VZSUBI_64_
0000000000657bc0 T vztan_
0000000000657740 T vzTan
0000000000657980 T VZTAN_
0000000000657ce0 T vztan_64_
0000000000657860 T vzTan_64
0000000000657aa0 T VZTAN_64_
0000000000659000 T vztanh_
0000000000658b80 T vzTanh
0000000000658dc0 T VZTANH_
0000000000659120 T vztanh_64_
0000000000658ca0 T vzTanh_64
0000000000658ee0 T VZTANH_64_
00000000006ce020 T vztanhi_
00000000006cdb20 T vzTanhI
00000000006cdda0 T VZTANHI_
00000000006ce160 T vztanhi_64_
00000000006cdc60 T vzTanhI_64
00000000006cdee0 T VZTANHI_64_
00000000006cc9a0 T vztani_
00000000006cc4a0 T vzTanI
00000000006cc720 T VZTANI_
00000000006ccae0 T vztani_64_
00000000006cc5e0 T vzTanI_64
00000000006cc860 T VZTANI_64_
0000000000682540 T vzunpacki_
0000000000682080 T vzUnpackI
00000000006822e0 T VZUNPACKI_
0000000000682670 T vzunpacki_64_
00000000006821b0 T vzUnpackI_64
0000000000682410 T VZUNPACKI_64_
00000000006841c0 T vzunpackm_
0000000000683d00 T vzUnpackM
0000000000683f60 T VZUNPACKM_
00000000006842f0 T vzunpackm_64_
0000000000683e30 T vzUnpackM_64
0000000000684090 T VZUNPACKM_64_
0000000000685e40 T vzunpackv_
0000000000685980 T vzUnpackV
0000000000685be0 T VZUNPACKV_
0000000000685f70 T vzunpackv_64_
0000000000685ab0 T vzUnpackV_64
0000000000685d10 T VZUNPACKV_64_
000000000034ccc0 T xerbla
000000000034cd30 T xerbla_
000000000034cda0 T XERBLA
000000000034ce10 T XERBLA_
0000000000545640 T xerbla_array
0000000000545640 T xerbla_array_
0000000000545640 T XERBLA_ARRAY
00000000005456b0 T xerbla_array_64
00000000005456b0 T xerbla_array_64_
00000000005456b0 T XERBLA_ARRAY_64
0000000000599b30 T zapply_2hv
0000000000599b30 T zapply_2hv_
0000000000599b30 T ZAPPLY_2HV
0000000000364390 T zaxpby
0000000000364390 T zaxpby_
0000000000364390 T ZAXPBY
0000000000364410 T zaxpby_64
0000000000364410 T zaxpby_64_
0000000000364410 T ZAXPBY_64
00000000003646d0 T zaxpy
00000000003646d0 T zaxpy_
00000000003646d0 T ZAXPY
0000000000364750 T zaxpy_64
0000000000364750 T zaxpy_64_
0000000000364750 T ZAXPY_64
0000000000364490 T zaxpy_batch
0000000000364490 T zaxpy_batch_
0000000000364490 T ZAXPY_BATCH
0000000000364530 T zaxpy_batch_64
0000000000364530 T zaxpy_batch_64_
0000000000364530 T ZAXPY_BATCH_64
00000000003645d0 T zaxpy_batch_strided
00000000003645d0 T zaxpy_batch_strided_
00000000003645d0 T ZAXPY_BATCH_STRIDED
0000000000364650 T zaxpy_batch_strided_64
0000000000364650 T zaxpy_batch_strided_64_
0000000000364650 T ZAXPY_BATCH_STRIDED_64
00000000003647d0 T zaxpy_direct
00000000003647d0 T zaxpy_direct_
00000000003647d0 T ZAXPY_DIRECT
0000000000364850 T zaxpyi
0000000000364850 T zaxpyi_
0000000000364850 T ZAXPYI
00000000003648c0 T zaxpyi_64
00000000003648c0 T zaxpyi_64_
00000000003648c0 T ZAXPYI_64
0000000000545720 T zbbcsd
0000000000545720 T zbbcsd_
0000000000545720 T ZBBCSD
0000000000545860 T zbbcsd_64
0000000000545860 T zbbcsd_64_
0000000000545860 T ZBBCSD_64
00000000005459a0 T zbdsqr
00000000005459a0 T zbdsqr_
00000000005459a0 T ZBDSQR
0000000000545a70 T zbdsqr_64
0000000000545a70 T zbdsqr_64_
0000000000545a70 T ZBDSQR_64
0000000000545b40 T zcgesv
0000000000545b40 T zcgesv_
0000000000545b40 T ZCGESV
0000000000545bc0 T zcgesv_64
0000000000545bc0 T zcgesv_64_
0000000000545bc0 T ZCGESV_64
0000000000364b50 T zcopy
0000000000364b50 T zcopy_
0000000000364b50 T ZCOPY
0000000000364bc0 T zcopy_64
0000000000364bc0 T zcopy_64_
0000000000364bc0 T ZCOPY_64
0000000000364930 T zcopy_batch
0000000000364930 T zcopy_batch_
0000000000364930 T ZCOPY_BATCH
00000000003649c0 T zcopy_batch_64
00000000003649c0 T zcopy_batch_64_
00000000003649c0 T ZCOPY_BATCH_64
0000000000364a50 T zcopy_batch_strided
0000000000364a50 T zcopy_batch_strided_
